"id","t1","tn","diff_t","y1","yn","diff_y","pente_e","pente_mean","pente_sd","pente_max","pente_min","aire_2mean","aire_2min","cat","phase_nb"
12,8.33333333333333,11.9333333333333,3.59999999999997,1,4,3,0.83333333333334,0.83333333333334,NA,0.83333333333334,0.83333333333334,0.668571428571423,5.39999999999995,1,3
12,11.9333333333333,24.1,12.1666666666667,4,1,-3,-0.246575342465753,-0.246575342465753,NA,-0.246575342465753,-0.246575342465753,2.25952380952381,18.2500000000001,-1,4
12,24.1,27.6333333333333,3.5333333333333,1,1,0,0,0,NA,0,0,-4.64380952380948,0,0,5
12,27.6333333333333,29.3333333333333,1.7,1,5,4,2.35294117647059,2.35294117647059,NA,2.35294117647059,2.35294117647059,1.16571428571428,3.4,1,6
12,29.3333333333333,32.2666666666667,2.9333333333334,5,1,-4,-1.36363636363633,-1.36363636363633,NA,-1.36363636363633,-1.36363636363633,2.01142857142862,5.8666666666668,-1,7
12,32.2666666666667,35.85,3.5833333333333,1,2,1,0.279069767441863,0.279069767441863,NA,0.279069767441863,0.279069767441863,-2.91785714285712,1.79166666666665,1,8
12,35.85,48.1833333333333,12.3333333333333,2,1,-1,-0.0810810810810813,-0.0810810810810813,NA,-0.0810810810810813,-0.0810810810810813,-10.0428571428571,6.16666666666665,-1,9
12,48.1833333333333,51.6833333333333,3.5,1,4,3,0.857142857142857,0.857142857142857,NA,0.857142857142857,0.857142857142857,0.649999999999995,5.25,1,10
12,51.6833333333333,53.3,1.6166666666667,4,1,-3,-1.85567010309275,-1.85567010309275,NA,-1.85567010309275,-1.85567010309275,0.300238095238107,2.42500000000004,-1,11
12,53.3,56.3,3,1,1,0,0,0,NA,0,0,-3.94285714285715,0,0,12
12,56.3,59.8,3.5,1,3,2,0.571428571428571,0.571428571428571,NA,0.571428571428571,0.571428571428571,-1.1,3.5,1,13
12,59.8,72.2,12.4,3,1,-2,-0.161290322580645,-0.161290322580645,NA,-0.161290322580645,-0.161290322580645,-3.89714285714286,12.4,-1,14
12,72.2,80.2833333333333,8.0833333333333,1,1,0,0,0,0,0,0,-10.6238095238095,0,0,15
12,80.2833333333333,96.05,15.7666666666667,1,4,3,0.190274841437632,0.422535211267606,0.597555026354829,0.845070422535212,0,21.2530952380953,41.9750000000001,1,16
