"","id","t_debut","t_fin","duree","y_min","y_max","amplitude","pente_debut","pente_debutM","pente_fin","pente_finM","aire_2mean","aire_2min","cycle_nb"
"29",5,99.8483333333333,103.153333333333,3.30500000000012,2.2,4,1.8,1.21212121212143,1.21212121212144,-0.989010989010772,-0.989010989010769,2.97450000000011,4.95750000000018,6
"30",5,124.636666666667,127.716666666667,3.08,2.2,3,0.8,1.17647058823529,1.17647058823528,-0.333333333333333,-0.333333333333334,1.232,3.08,7
"31",5,128.675,139.22,10.5449999999997,2.2,4,1.8,0.558139534883773,0.558139534883776,-0.245901639344263,-0.245901639344262,9.49049999999974,15.8174999999995,8
"32",5,146.29,148.356666666667,2.06666666666686,2.2,3,0.8,0.547945205479451,0.547945205479438,-1.31868131868104,-1.31868131868097,0.826666666666746,2.06666666666686,9
"33",5,151.086666666667,153.673333333333,2.58666666666639,2.2,3,0.8,0.659340659340728,0.659340659340734,-0.582524271844717,-0.58252427184472,1.03466666666655,2.58666666666639,10
"34",6,3.01047619047619,7.49952380952381,4.48904761904762,1.82857142857143,4,2.17142857142857,0.275229357798165,0.999342537804077,-0.9375,-0.9375,4.3838231292517,6.88571428571428,1
"35",6,27.0419047619047,34.4223809523809,7.38047619047621,1.82857142857143,5,3.17142857142857,0.289855072463768,1.40447068747362,-0.560747663551397,-0.619131728177003,10.6466598639456,15.6514285714286,2
"36",6,52.3714285714286,54.9973809523809,2.62595238095237,1.82857142857143,3,1.17142857142857,1.33333333333333,1.33333333333333,-0.670391061452522,-0.67039106145252,1.53805782312925,2.62595238095237,3
"37",6,103.813333333333,117.559047619048,13.7457142857145,1.82857142857143,5,3.17142857142857,0.329670329670365,0.788912579957365,-0.32608695652173,-0.32608695652173,21.3167755102045,28.4614285714291,4
"38",6,131.241904761904,149.027738095238,17.7858333333334,1.82857142857143,6,4.17142857142857,0.289855072463769,0.32568687957764,-2.33009708737953,-0.838016884700969,42.0149166666678,55.9428571428584,5
"39",6,151.717142857143,152.814285714286,1.09714285714287,1.82857142857143,2,0.171428571428571,0.355029585798778,0.355029585798775,-0.279069767441886,-0.27906976744188,0.0940408163265332,0.548571428571435,6
"40",7,0,4.782,4.782,2.54285714285714,6,3.45714285714286,0.267857142857143,0.267857142857143,-3.29670329670329,-3.29670329670329,12.8526952380952,19.4216666666667,1
"41",7,7.59,17.7909523809524,10.2009523809524,2.54285714285714,4,1.45714285714286,0.65934065934066,0.344749887336635,-0.24390243902439,-0.24390243902439,7.89307482993201,18.4880952380953,2
"42",7,33.6564285714286,48.9780952380953,15.3216666666667,2.54285714285714,5,2.45714285714286,1.13744075829383,1.13744075829383,-0.563380281690141,-0.186692716813199,20.8351904761905,42.1819047619048,3
"43",7,64.5597619047619,97.7242857142857,33.1645238095238,2.54285714285714,6,3.45714285714286,0.32301480484522,0.312197639166614,-0.284360189573466,-0.169542981247519,49.9866530612244,94.0464285714285,4
"44",7,128.95,139.392857142857,10.4428571428569,2.54285714285714,5,2.45714285714286,0.857142857142857,0.857142857142863,-0.324324324324333,-0.324324324324334,12.829795918367,20.8857142857138,5
"45",7,148.296666666667,151.743492063492,3.44682539682492,2.54285714285714,5,2.45714285714286,2.44897959183721,2.44897959183716,-1.00558659217889,-1.0055865921789,4.23467120181348,6.89365079364984,6
"46",8,0,3.53968253968254,3.53968253968254,2.14285714285714,5,2.85714285714286,-0.807174887892376,NA,-0.807174887892376,-0.807174887892376,5.05668934240363,7.07936507936509,1
"47",8,5.99571428571428,11.0742857142857,5.07857142857146,2.14285714285714,6,3.85714285714286,1.60427807486631,1.60427807486631,-1.44230769230768,-1.44230769230768,9.7943877551021,12.6964285714286,2
"48",8,33.2809523809524,44.6380952380953,11.3571428571428,2.14285714285714,5,2.85714285714286,1.12676056338028,1.12676056338029,-0.323886639676113,-0.323886639676113,16.2244897959184,22.7142857142857,3
"49",8,50.1666666666667,52.3595238095238,2.1928571428571,2.14285714285714,3,0.857142857142857,0.571428571428571,0.571428571428574,-1.2371134020619,-1.23711340206192,0.939795918367331,2.1928571428571,4
"50",8,97.4460317460317,106.499206349206,9.05317460317443,2.14285714285714,4,1.85714285714286,0.849056603773592,0.849056603773589,-0.825688073394571,-0.825688073394569,12.693424036281,20.5047619047617,5
